,datapoint,attr_val,score
,619,1,1.0
,5904,0,1.0
,677,1,1.0
,6103,1,1.0
,5521,1,1.0
,9433,1,1.0
,424,1,1.0
,2273,1,1.0
,2613,1,1.0
,2348,0,1.0
,8069,1,1.0
,3363,0,1.0
,7747,1,1.4142135623730951
,3430,0,1.7320508075688772
,3987,0,2.0
,4102,0,2.0
,4684,1,2.0
,1324,1,2.0
,4394,1,2.0
,9683,1,2.23606797749979
,5157,1,2.23606797749979
,3937,1,2.23606797749979
,7057,1,2.23606797749979
,335,1,2.8284271247461903
,8341,0,3.0
,1109,1,4.0
,420,0,4.123105625617661
,1779,1,5.0
,1225,1,5.0
,6056,1,5.830951894845301
,8304,1,7.874007874011811
,3328,1,50.039984012787215
,7605,0,55.0
,4928,1,80.0
,7072,0,155.0
,616,1,221.05655384991417
,340,1,510.0009803912146
,8279,1,510.0009803912146
,195,1,540.0231476520241
,1854,0,620.0008064510885
,264,1,810.0006172837153
,6484,1,840.0023809490067
,6585,0,930.0
,3688,0,1010.7427961652755
,2189,0,1300.0003846153274
,4214,0,2570.0
,4489,0,2750.1136340158746
,9833,1,4612.291079279364
,3658,0,6230.0
,720,1,6996.422585864864
