,datapoint,attr_val,score
,5475,0,0.0010640196246241203
,1906,0,0.0012320609818936212
,8213,0,0.0014027801323782782
,9400,0,0.001952254445547673
,9497,0,0.003381950100741708
,8217,1,0.003877079021207029
,9644,0,0.005144304709952145
,7863,1,0.005318577308515232
,4446,1,0.005737947097948172
,3909,1,0.00578916140861006
,2308,1,0.006369323887275959
,2276,1,0.006456633964508635
,9492,0,0.007180382287089795
,3263,1,0.0077361550084006124
,150,0,0.00953610645024442
,8820,0,0.013609055599882262
,4347,1,0.016294592855550957
,3969,1,0.016691276540904278
,7930,0,0.0167720198439494
,2177,0,0.016869249203874802
,8545,1,0.0169028963267344
,6523,0,0.017247060564264127
,5034,0,0.017659399826602057
,946,1,0.020244272451446426
,5813,1,0.02083702453985473
,4267,0,0.02383298979547652
,9626,0,0.025131502995592275
,1943,1,0.025876182384839668
,1295,0,0.033717181991928614
,1450,0,0.03388627952819076
,5379,0,0.034149514495925085
,5273,0,0.034168312312318636
,2815,1,0.03551992723032613
,1626,1,0.035636107851456746
,8474,0,0.03621494501396615
,7449,0,0.036274138337551935
,5482,0,0.0380477539200035
,2237,1,0.05014789186190042
,355,0,0.05038495494924755
,186,1,0.050778965622635536
,7932,1,0.05115693829066982
,2014,1,0.051275457653020884
,1779,1,0.05156689715491125
,3491,1,0.05160707327587935
,5916,1,0.05281447744612303
,2656,1,0.053238186222822885
,6770,1,0.05648807564908965
,5118,1,0.060141329813395185
,4254,1,0.06678333009268261
,1405,0,0.07185689587955922
