,datapoint,attr_val,score
,5376,1,1.0
,7823,1,1.0
,7866,1,1.0
,2900,0,1.0
,3100,0,1.0
,1401,0,1.0
,986,1,1.0
,3969,1,1.0
,9725,0,1.0
,3008,1,1.4142135623730951
,9357,1,2.0
,7994,1,2.0
,7838,1,2.0
,4435,1,2.0
,4513,1,2.0
,260,1,2.0
,3529,1,2.0
,3843,1,2.0
,7356,1,2.23606797749979
,5077,0,2.23606797749979
,5543,0,2.8284271247461903
,9478,1,3.0
,2007,1,3.0000000000000004
,7146,0,4.0
,7232,0,4.0
,1998,1,4.0
,2113,0,4.0
,3418,1,5.0
,6382,1,5.0
,6855,1,10.0
,1556,1,80.15609770940699
,1473,0,168.0029761641144
,1900,0,396.01136347332255
,6065,0,450.0011111097394
,4927,1,470.0042552998855
,2844,1,530.0037735714718
,2810,0,620.0201609625287
,9802,1,729.9315036357864
,8969,1,890.0022471881742
,1032,0,910.0137361600647
,2691,1,1224.7326238816372
,9776,0,1490.0
,1487,0,1589.1573238669607
,9374,1,1660.0048192701126
,7022,1,2020.0
,99,0,2430.0002057613087
,4230,1,2470.0008097164664
,6521,1,2670.000187265911
,6090,0,2900.0
,5522,1,2914.674252811109
