,datapoint,attr_val,score
,2669,0,1.0
,40,1,1.0
,8182,1,1.4142135623730951
,7637,1,1.4142135623730951
,7793,1,1.4142135623730951
,9736,0,1.4142135623730951
,2625,1,1.4142135623730951
,6554,0,1.4142135623730951
,3968,0,1.7320508075688772
,5518,1,2.23606797749979
,5314,1,2.23606797749979
,3465,0,2.23606797749979
,8507,1,2.8284271247461903
,9689,1,3.0
,5955,1,9.110433579144301
,5063,0,18.13835714721705
,8716,1,23.302360395462088
,203,0,35.02855977627399
,3859,1,36.02776706930364
,3752,1,37.0
,1953,1,45.055521304275246
,1264,1,46.021733996015406
,4366,1,54.04627646748664
,3336,0,59.00847396772772
,922,0,67.04476116744694
,9703,1,68.01470429252781
,1019,0,69.06518659932803
,2900,0,74.0
,20,0,74.01351227985333
,2770,1,87.0
,1024,1,93.07523838271919
,1553,1,99.0101004948485
,8969,1,102.06370559606388
,9687,0,127.00393694685215
,3430,0,137.0656776877421
,2436,0,177.00564962734947
,4424,1,238.07981854831797
,2276,1,254.0098423289932
,860,1,278.0935094532053
,712,1,308.01461004309516
,8985,1,329.0060789711947
,5583,0,333.00600595184466
,4270,1,338.0207094247333
,9024,0,371.04581927303803
,3089,1,553.0524387433799
,1266,1,851.0158635419201
,3989,1,876.0810464791485
,1487,0,881.0539143548482
,2194,0,939.0319483382874
,4204,0,2317.0446694010884
