,datapoint,attr_val,score
,7308,0,1.0
,6331,1,1.0
,6738,1,1.0
,5201,1,1.0
,5634,1,1.0
,7522,1,1.0
,9645,1,1.4142135623730951
,9917,1,1.4142135623730951
,199,0,1.4142135623730951
,3324,1,1.4142135623730951
,2179,1,2.23606797749979
,2440,1,2.23606797749979
,3937,1,2.23606797749979
,1347,1,2.8284271247461903
,3934,1,3.0
,5386,0,3.0
,5798,1,3.3166247903554
,5049,0,4.123105625617661
,5834,1,5.385164807134505
,4670,1,7.0
,9358,0,17.0
,7506,1,17.435595774162696
,9304,1,19.131126469708992
,8093,1,32.03123475609393
,97,1,48.11444689487763
,7285,0,51.0
,7890,1,53.0
,9575,0,65.0
,705,1,66.007575322837
,309,0,80.11242100947892
,4895,0,86.0
,4854,0,88.0
,3356,0,91.01098834756165
,1707,1,114.03946685248928
,9481,1,114.17530380953669
,3211,1,119.08400396358866
,7687,1,127.03542812932147
,1006,1,130.01922934704695
,777,0,147.01700581905482
,6477,1,158.01265772082942
,697,1,168.01488029338353
,6039,0,265.04716561397146
,2395,1,300.07499062734297
,526,1,311.0417978343104
,1329,1,361.0346243783274
,4570,0,374.0494619699378
,6198,1,399.0050124998432
,2920,0,470.00957437056536
,1717,0,533.0140711088217
,4198,0,575.0130433303231
