,datapoint,attr_val,score
,8622,0,1.0
,8395,0,1.0
,4019,1,1.0
,9330,1,1.0
,2253,1,1.0
,3185,0,1.0
,6666,1,1.4142135623730951
,7170,1,1.4142135623730951
,8352,1,1.4142135623730951
,8182,1,1.4142135623730951
,2189,0,1.4142135623730951
,5713,1,1.4142135623730951
,1962,0,1.4142135623730951
,6137,0,1.4142135623730951
,8732,1,2.23606797749979
,5386,0,3.0
,6780,0,3.0
,9298,1,3.3166247903554
,8004,0,9.110433579144301
,2445,1,16.15549442140351
,1972,0,18.05547008526779
,8462,1,19.0
,1757,1,30.01666203960727
,6321,0,34.07345007480164
,789,1,36.15245496505044
,7790,1,54.157178656204024
,3991,1,70.06425622241342
,4183,1,84.02380615040002
,2620,1,86.09878047916824
,9015,1,102.0441081101697
,180,1,108.02777420645118
,4024,0,108.08330120791094
,6916,0,121.00413216084812
,6814,0,126.00396819148196
,5503,1,129.0
,8176,1,134.02238618977054
,1351,1,150.40611689688689
,2384,0,158.0063289871643
,8982,0,166.05420801653895
,3957,1,183.0136606923101
,1809,1,254.00787389370439
,7627,1,285.0140347421509
,1275,1,298.0016778476256
,5202,0,346.0086704115953
,3159,1,391.0127875146797
,3242,1,403.0372191249836
,1116,1,431.00348026437103
,4811,1,451.04656078946
,4862,1,452.0077432965059
,2551,0,1186.0265595677022
