,datapoint,attr_val,score
,9923,1,1.0
,9861,1,1.0
,4209,0,1.0
,5763,1,1.0
,3276,1,1.0
,986,1,1.0
,5433,1,1.0
,1255,1,1.4142135623730951
,4272,1,1.4142135623730951
,2074,1,1.4142135623730951
,788,0,1.7320508075688772
,2391,0,1.7320508075688772
,9739,1,2.23606797749979
,3684,1,2.23606797749979
,2635,1,2.449489742783178
,1951,1,3.3166247903554
,9251,1,3.3166247903554
,1814,0,3.741657386773941
,7050,0,5.0990195135927845
,5497,0,10.04987562112089
,9042,1,15.066519173319366
,211,1,16.031219541881402
,6393,1,17.029386365926403
,7434,1,18.027756377319946
,1569,1,30.08321791298265
,2418,0,38.06573262134856
,4484,1,40.14971979976946
,9963,1,74.04052944165106
,4193,0,80.01874780324921
,2912,0,86.0116271209887
,1024,1,93.07523838271919
,6943,0,107.0420478129973
,1707,1,114.03946685248928
,3662,0,115.0
,5813,1,120.04582458378134
,2208,1,124.08867796862049
,4286,1,130.034610777285
,3096,1,169.02662512160617
,8505,1,192.0286436967152
,2834,0,195.005128137698
,6124,0,208.0216334903656
,4913,0,228.00219297190984
,4935,0,236.02754076590298
,4986,0,257.0077819833477
,4878,1,309.0582469373694
,6767,1,411.0121652700805
,3602,1,507.0512794580051
,3668,1,864.0619190775624
,2013,0,1106.0678098561586
,6896,1,1637.1392732446436
