,datapoint,attr_val,score
,8454,1,1.0
,4890,1,1.0
,6324,1,1.0
,1964,1,1.0
,6684,1,1.4142135623730951
,9177,1,1.4142135623730951
,2831,1,1.4142135623730951
,9672,1,1.4142135623730951
,5631,0,1.4142135623730951
,5462,1,1.4142135623730951
,3435,0,1.4142135623730951
,2084,1,1.4142135623730951
,4985,0,1.4142135623730951
,3757,0,1.7320508075688772
,5458,0,1.7320508075688772
,8249,0,1.7320508075688772
,618,0,2.23606797749979
,9058,1,2.23606797749979
,5289,0,2.23606797749979
,5314,1,2.23606797749979
,1126,1,3.3166247903554
,2998,1,14.38749456993816
,4885,0,15.099668870541501
,7074,1,19.131126469708992
,725,0,22.0
,1236,1,29.017236257093817
,8654,1,29.017236257093817
,876,1,36.08323710533743
,570,1,36.3318042491699
,9479,0,44.0
,884,0,57.01754116059373
,9127,1,72.0
,2008,1,78.03204469959762
,7650,1,81.03702857336269
,4526,1,90.11104260855049
,4435,1,111.00450441310929
,2238,1,115.00869532344065
,3860,0,119.06720791217035
,3896,1,120.02499739637571
,2203,1,127.00393694685215
,7276,0,144.0
,6385,0,171.17242768623692
,8410,1,233.03647783126144
,6722,0,378.0529063504208
,4467,0,383.0509104544721
,3704,1,618.0291255272682
,1487,0,881.0539143548482
,8689,0,917.026717168044
,8116,0,1160.018534334689
,8741,1,3394.0822028937373
