,datapoint,attr_val,score
,178,0,1.0
,5770,1,1.0
,2591,1,1.0
,5713,1,1.4142135623730951
,4942,0,1.7320508075688772
,1215,1,2.23606797749979
,9758,1,2.23606797749979
,5842,1,2.449489742783178
,6752,1,2.8284271247461903
,5309,1,3.3166247903554
,7027,1,3.3166247903554
,2603,1,3.741657386773941
,3267,1,5.196152422706632
,7338,1,9.055385138137416
,2255,1,11.224972160321824
,3951,0,14.106735979665885
,3965,1,15.066519173319366
,887,0,20.0
,7463,0,22.0
,1388,1,22.02271554554524
,6689,0,26.038433132583073
,3563,0,30.0
,1284,1,37.02701716314724
,8931,1,43.0
,1098,1,44.01136216933078
,2229,0,47.0
,1517,1,54.10175597889592
,9452,0,71.01408311032397
,7944,1,72.03471385380801
,8286,1,72.06941098690899
,5375,0,81.0
,3774,1,87.00574693662483
,4089,0,104.00961494015829
,3160,1,108.0
,6419,1,144.02083182651043
,693,1,160.34649980588912
,1193,1,163.00306745579974
,6096,0,164.0
,2494,0,168.0089283341811
,2387,0,169.00591705617884
,1149,1,179.02234497402833
,3065,0,180.008333140441
,2026,0,222.02252138015191
,13,0,312.0608914939519
,3658,0,325.0523034836086
,1916,0,344.0886513676381
,2634,1,420.00833325066304
,4560,1,507.01972348223296
,4740,1,891.0353528339938
,3007,1,1019.0358188012824
