,datapoint,attr_val,score
,5660,1,1.0
,6585,0,1.0
,6095,1,1.0
,1456,1,1.0
,6764,1,1.0
,9569,0,1.0
,2447,1,1.4142135623730951
,1965,1,1.4142135623730951
,5802,0,1.4142135623730951
,2560,0,1.4142135623730951
,5482,0,1.4142135623730951
,8110,0,1.4142135623730951
,609,1,1.4142135623730951
,8504,1,1.4142135623730951
,1210,0,1.4142135623730951
,8480,0,1.7320508075688772
,3269,1,2.23606797749979
,759,1,2.23606797749979
,4336,1,3.1622776601683795
,5309,1,3.3166247903554
,8628,1,5.0
,8090,1,5.385164807134505
,6146,1,6.164414002968977
,9726,0,7.14142842854285
,9159,1,11.180339887498945
,1709,0,16.06237840420901
,2725,1,24.103941586387897
,6374,1,29.0
,3081,1,30.01666203960727
,1757,1,30.01666203960727
,1420,1,37.013511046643494
,1203,1,60.00833275470999
,1827,1,62.04836822995429
,7538,0,65.0
,7259,0,74.06078584514209
,9891,1,76.03288762108144
,3774,1,87.00574693662483
,9162,1,88.01136290275251
,2497,1,127.0078737716682
,4286,1,130.034610777285
,6795,1,131.00381673829202
,9783,0,161.00310556011024
,916,1,175.0085712186692
,6489,1,280.04821013532654
,2244,0,397.06548578288687
,6030,0,457.0393856113497
,3518,1,464.0043103248072
,455,0,552.0661192284851
,3397,0,672.0223210578648
,874,1,1571.0299169653006
