Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
german,65,attr_val,23,35,score,5.6,0.050632616171330636,0.19567370810105775,0.0
credit,1446,attr_val,838,58,score,5.6,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,5.7,0.050632616171330636,0.1995296301503682,0.0
credit,1446,attr_val,838,58,score,5.7,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,5.8,0.050632616171330636,0.1985609500215037,0.0
credit,1446,attr_val,838,58,score,5.8,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,6.2,0.04777897922706467,0.19024502600605167,0.0
credit,1446,attr_val,838,58,score,6.2,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,6.3,0.04777897922706467,0.18518609887765805,0.0
credit,1446,attr_val,838,58,score,6.3,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,6.4,0.04777897922706467,0.19024502600605167,0.0
credit,1446,attr_val,838,58,score,6.4,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,6.5,0.04777897922706467,0.18542444390884708,0.0
credit,1446,attr_val,838,58,score,6.5,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,6.6,0.04777897922706467,0.18542444390884708,0.0
credit,1446,attr_val,838,58,score,6.6,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,6.7,0.04777897922706467,0.18861055494184564,0.0
credit,1446,attr_val,838,58,score,6.7,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,6.8,0.04777897922706467,0.18430756493638314,0.0
credit,1446,attr_val,838,58,score,6.8,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,7.2,0.050632616171330636,0.19904411153356774,0.0
credit,1446,attr_val,838,58,score,7.2,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,7.3,0.050632616171330636,0.20176367136228332,0.0
credit,1446,attr_val,838,58,score,7.3,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,7.4,0.050632616171330636,0.19952963015036823,0.0
credit,1446,attr_val,838,58,score,7.4,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,7.5,0.050632616171330636,0.19734452027276622,0.0
credit,1446,attr_val,838,58,score,7.5,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,7.6,0.050632616171330636,0.1963968902102532,0.0
credit,1446,attr_val,838,58,score,7.6,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,7.7,0.050632616171330636,0.20001752316279472,0.0
credit,1446,attr_val,838,58,score,7.7,0.12920681659409874,0.247580724012454,0.042197629117656385
german,65,attr_val,23,35,score,7.8,0.050632616171330636,0.19734452027276622,0.0
credit,1446,attr_val,838,58,score,7.8,0.12920681659409874,0.247580724012454,0.042197629117656385
