Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
credit,400,attr_val,247,62,score,0.0111,0.019590696564908482,0.11485473794868518,0.12517822397676376
credit,400,attr_val,247,62,score,0.111,0.019590696564908482,0.11485473794868518,0.12517822397676376
credit,400,attr_val,247,62,score,0.1511,0.019590696564908482,0.11485473794868518,0.12517822397676376
credit,400,attr_val,275,69,score,0.00712,0.014417830192681209,0.1035906659732094,0.11102596075665361
credit,400,attr_val,275,69,score,0.0112,0.014417830192681209,0.1035906659732094,0.11102596075665361
credit,400,attr_val,275,69,score,0.112,0.014417830192681209,0.1035906659732094,0.11102596075665361
credit,400,attr_val,275,69,score,0.1512,0.014417830192681209,0.1035906659732094,0.11102596075665361
credit,400,attr_val,270,68,score,0.00713,0.038390272996749686,0.1432963393944452,0.24371357305289648
credit,400,attr_val,270,68,score,0.0113,0.038390272996749686,0.1432963393944452,0.24371357305289648
credit,400,attr_val,270,68,score,0.113,0.038390272996749686,0.1432963393944452,0.24371357305289648
credit,400,attr_val,270,68,score,0.1513,0.038390272996749686,0.1432963393944452,0.24371357305289648
credit,400,attr_val,247,62,score,0.00714,0.0023643804727830945,0.0465970082925026,0.057704801268729525
credit,400,attr_val,247,62,score,0.0114,0.0023643804727830945,0.0465970082925026,0.057704801268729525
credit,400,attr_val,247,62,score,0.114,0.0023643804727830945,0.0465970082925026,0.057704801268729525
credit,400,attr_val,247,62,score,0.1514,0.0023643804727830945,0.0465970082925026,0.057704801268729525
credit,400,attr_val,259,65,score,0.00715,0.014143989040196998,0.10422338222441781,0.06355600318454926
credit,400,attr_val,259,65,score,0.0115,0.014143989040196998,0.10422338222441781,0.06355600318454926
credit,400,attr_val,259,65,score,0.115,0.014143989040196998,0.10422338222441781,0.06355600318454926
credit,400,attr_val,259,65,score,0.1515,0.014143989040196998,0.10422338222441781,0.06355600318454926
credit,400,attr_val,240,60,score,0.00716,0.024211447197644485,0.10831999619355334,0.07480561338232847
credit,400,attr_val,240,60,score,0.0116,0.024211447197644485,0.10831999619355334,0.07480561338232847
credit,400,attr_val,240,60,score,0.116,0.024211447197644485,0.10831999619355334,0.07480561338232847
credit,400,attr_val,240,60,score,0.1516,0.024211447197644485,0.10831999619355334,0.07480561338232847
credit,400,attr_val,266,66,score,0.00717,0.01759215591464988,0.08465694344307352,0.1169500951781118
credit,400,attr_val,266,66,score,0.0117,0.01759215591464988,0.08465694344307352,0.1169500951781118
credit,400,attr_val,266,66,score,0.117,0.01759215591464988,0.08465694344307352,0.1169500951781118
credit,400,attr_val,266,66,score,0.1517,0.01759215591464988,0.08465694344307352,0.1169500951781118
credit,400,attr_val,237,59,score,0.00718,0.008930250066839257,0.08743791946321129,0.0415588899643752
credit,400,attr_val,237,59,score,0.0118,0.008930250066839257,0.08743791946321129,0.0415588899643752
credit,400,attr_val,237,59,score,0.118,0.008930250066839257,0.08743791946321129,0.0415588899643752
