Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
german,50,attr_val,14,28,score,DPC4,0.16178936031589064,0.30173278604144094,0.05553211498129035
credit,50,attr_val,28,56,score,DPC4,0.0022768504793162685,0.04619589283244319,0.022597512454061858
german,50,attr_val,14,28,score,DTC4,0.16178936031589064,0.2992521286281768,0.05553211498129035
credit,50,attr_val,28,56,score,DTC4,0.0022768504793162685,0.04619589283244319,0.022597512454061858
german,50,attr_val,14,28,score,DIC4,0.16461540763535532,0.30721507704322154,0.0
credit,50,attr_val,28,56,score,DIC4,0.003795049875406489,0.06470002901624766,0.010180182247828986
german,50,attr_val,18,36,score,DPC5,0.05526484185027766,0.21922199656612865,0.0
credit,50,attr_val,33,66,score,DPC5,0.007653512915208252,0.10637434125714115,0.1566057587567232
german,50,attr_val,18,36,score,DTC5,0.05526484185027766,0.2209467807455639,0.0
credit,50,attr_val,33,66,score,DTC5,0.007216573033916099,0.10637434125714115,0.1566057587567232
german,50,attr_val,18,36,score,DIC5,0.04579712909646205,0.18429454711565707,0.0
credit,50,attr_val,33,66,score,DIC5,0.00907745961482715,0.11903689664344808,0.18374197741758225
german,50,attr_val,16,32,score,DPC6,0.09576392837046308,0.26566438160776,0.0
credit,50,attr_val,31,62,score,DPC6,0.026414541880068563,0.16009225121328322,0.044769330543267934
german,50,attr_val,16,32,score,DTC6,0.09576392837046308,0.2699538689800615,0.0
credit,50,attr_val,31,62,score,DTC6,0.027389085126656446,0.16009225121328322,0.044769330543267934
german,50,attr_val,16,32,score,DIC6,0.08541927782168467,0.2348132478195312,0.01995277474594335
credit,50,attr_val,31,62,score,DIC6,0.026083678042556676,0.17244158360974074,0.06880887241559616
german,50,attr_val,22,44,score,DPC7,0.05000334575545709,0.2324619484674913,0.0
credit,50,attr_val,32,64,score,DPC7,0.005025958245799722,0.07453862347648095,0.06574529934265841
german,50,attr_val,22,44,score,DTC7,0.05000334575545709,0.2343408401393991,0.0
credit,50,attr_val,32,64,score,DTC7,0.005041033861535619,0.07453862347648095,0.06574529934265841
german,50,attr_val,22,44,score,DIC7,0.05556549063389603,0.23858757468805786,0.0
credit,50,attr_val,32,64,score,DIC7,0.005908951947852516,0.07703942000671028,0.08272629119316902
german,50,attr_val,17,34,score,DPC8,0.01605363605651283,0.1190368966434481,0.05864740998662237
credit,50,attr_val,33,66,score,DPC8,0.07664011461869932,0.31146294635869204,0.5333057154752403
german,50,attr_val,17,34,score,DTC8,0.01605363605651283,0.12595279907260293,0.05864740998662237
credit,50,attr_val,33,66,score,DTC8,0.05642946165711553,0.31146294635869204,0.5333057154752403
german,50,attr_val,17,34,score,DIC8,0.01454980543129935,0.10806976078074707,0.05864740998662237
credit,50,attr_val,33,66,score,DIC8,0.053888304990200135,0.31146294635869204,0.5333057154752403
german,50,attr_val,17,34,score,DPC9,0.05210769709240747,0.16787413618565225,0.179607693084031
credit,50,attr_val,28,56,score,DPC9,0.037472951950158484,0.19459126731964946,0.31830795391718264
german,50,attr_val,17,34,score,DTC9,0.05210769709240747,0.16787413618565222,0.179607693084031
credit,50,attr_val,28,56,score,DTC9,0.037569971789782,0.19459126731964946,0.31830795391718264
