Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
credit,400,attr_val,261,65,score,0.00730,0.03195823131881004,0.16432122942088148,0.251402299061668
credit,400,attr_val,261,65,score,0.0130,0.03195823131881004,0.16432122942088148,0.251402299061668
credit,400,attr_val,261,65,score,0.130,0.03195823131881004,0.16432122942088148,0.251402299061668
credit,400,attr_val,261,65,score,0.1530,0.03195823131881004,0.16432122942088148,0.251402299061668
credit,400,attr_val,269,67,score,0.00731,0.022285421737013724,0.13451811393284413,0.24519779665050764
credit,400,attr_val,269,67,score,0.0131,0.022285421737013724,0.13451811393284413,0.24519779665050764
credit,400,attr_val,269,67,score,0.131,0.022285421737013724,0.13451811393284413,0.24519779665050764
credit,400,attr_val,269,67,score,0.1531,0.022285421737013724,0.13451811393284413,0.24519779665050764
credit,400,attr_val,264,66,score,0.00732,0.07474959307855535,0.26832254652754983,0.449350476656563
credit,400,attr_val,264,66,score,0.0132,0.07474959307855535,0.26832254652754983,0.449350476656563
credit,400,attr_val,264,66,score,0.132,0.07474959307855535,0.26832254652754983,0.449350476656563
credit,400,attr_val,264,66,score,0.1532,0.07474959307855535,0.26832254652754983,0.449350476656563
credit,400,attr_val,249,62,score,0.00733,0.033559155719069755,0.16720430078893772,0.2847680009858538
credit,400,attr_val,249,62,score,0.0133,0.033559155719069755,0.16720430078893772,0.2847680009858538
credit,400,attr_val,249,62,score,0.133,0.033559155719069755,0.16720430078893772,0.2847680009858538
credit,400,attr_val,249,62,score,0.1533,0.033559155719069755,0.16720430078893772,0.2847680009858538
credit,400,attr_val,246,62,score,0.00734,0.01865857125756786,0.13166306533281777,0.22503629852853665
credit,400,attr_val,246,62,score,0.0134,0.01865857125756786,0.13166306533281777,0.22503629852853665
credit,400,attr_val,246,62,score,0.134,0.01865857125756786,0.13166306533281777,0.22503629852853665
credit,400,attr_val,246,62,score,0.1534,0.01865857125756786,0.13166306533281777,0.22503629852853665
credit,400,attr_val,266,66,score,0.00735,0.016984927257870992,0.1214087383344011,0.17256409390101538
credit,400,attr_val,266,66,score,0.0135,0.016984927257870992,0.1214087383344011,0.17256409390101538
credit,400,attr_val,266,66,score,0.135,0.016984927257870992,0.1214087383344011,0.17256409390101538
credit,400,attr_val,266,66,score,0.1535,0.016984927257870992,0.1214087383344011,0.17256409390101538
credit,400,attr_val,248,62,score,0.00736,0.010929882114244636,0.1010706066346439,0.06262614923421332
credit,400,attr_val,248,62,score,0.0136,0.010929882114244636,0.1010706066346439,0.06262614923421332
credit,400,attr_val,248,62,score,0.136,0.010929882114244636,0.1010706066346439,0.06262614923421332
credit,400,attr_val,248,62,score,0.1536,0.010929882114244636,0.1010706066346439,0.06262614923421332
credit,400,attr_val,257,64,score,0.00737,0.01760906998897857,0.09143350263671901,0.15309842323109035
credit,400,attr_val,257,64,score,0.0137,0.01760906998897857,0.09143350263671901,0.15309842323109035
credit,400,attr_val,257,64,score,0.137,0.01760906998897857,0.09143350263671901,0.15309842323109035
credit,400,attr_val,257,64,score,0.1537,0.01760906998897857,0.09143350263671901,0.15309842323109035
credit,400,attr_val,244,61,score,0.00738,0.057411729074144664,0.19894550101808575,0.2970620799905942
credit,400,attr_val,244,61,score,0.0138,0.057411729074144664,0.19894550101808575,0.2970620799905942
credit,400,attr_val,244,61,score,0.138,0.057411729074144664,0.19894550101808575,0.2970620799905942
credit,400,attr_val,244,61,score,0.1538,0.057411729074144664,0.19894550101808575,0.2970620799905942
credit,400,attr_val,257,64,score,0.00739,0.02847503671810425,0.16054611179238937,0.2744503898467074
credit,400,attr_val,257,64,score,0.0139,0.02847503671810425,0.16054611179238937,0.2744503898467074
credit,400,attr_val,257,64,score,0.139,0.02847503671810425,0.16054611179238937,0.2744503898467074
credit,400,attr_val,257,64,score,0.1539,0.02847503671810425,0.16054611179238937,0.2744503898467074
credit,400,attr_val,267,67,score,0.00740,0.030999604643919935,0.17423565111031009,0.33242241203097167
credit,400,attr_val,267,67,score,0.0140,0.030999604643919935,0.17423565111031009,0.33242241203097167
credit,400,attr_val,267,67,score,0.140,0.030999604643919935,0.17423565111031009,0.33242241203097167
credit,400,attr_val,267,67,score,0.1540,0.030999604643919935,0.17423565111031009,0.33242241203097167
credit,400,attr_val,243,61,score,0.00741,0.012248972162215542,0.10672202448209121,0.1920734305210279
credit,400,attr_val,243,61,score,0.0141,0.012248972162215542,0.10672202448209121,0.1920734305210279
credit,400,attr_val,243,61,score,0.141,0.012248972162215542,0.10672202448209121,0.1920734305210279
credit,400,attr_val,243,61,score,0.1541,0.012248972162215542,0.10672202448209121,0.1920734305210279
credit,400,attr_val,265,66,score,0.00742,0.046392982236451455,0.20162285727679732,0.3520629186410607
credit,400,attr_val,265,66,score,0.0142,0.046392982236451455,0.20162285727679732,0.3520629186410607
credit,400,attr_val,265,66,score,0.142,0.046392982236451455,0.20162285727679732,0.3520629186410607
credit,400,attr_val,265,66,score,0.1542,0.046392982236451455,0.20162285727679732,0.3520629186410607
credit,400,attr_val,260,65,score,0.00743,0.01954340358025294,0.12693409488010507,0.21054794187634399
credit,400,attr_val,260,65,score,0.0143,0.01954340358025294,0.12693409488010507,0.21054794187634399
credit,400,attr_val,260,65,score,0.143,0.01954340358025294,0.12693409488010507,0.21054794187634399
credit,400,attr_val,260,65,score,0.1543,0.01954340358025294,0.12693409488010507,0.21054794187634399
credit,400,attr_val,254,64,score,0.00744,0.011699014811164402,0.08411782628474825,0.08175254979030903
credit,400,attr_val,254,64,score,0.0144,0.011699014811164402,0.08411782628474825,0.08175254979030903
credit,400,attr_val,254,64,score,0.144,0.011699014811164402,0.08411782628474825,0.08175254979030903
credit,400,attr_val,254,64,score,0.1544,0.011699014811164402,0.08411782628474825,0.08175254979030903
credit,400,attr_val,261,65,score,0.00745,0.030040388987952665,0.1284086275655358,0.11863154312711088
credit,400,attr_val,261,65,score,0.0145,0.030040388987952665,0.1284086275655358,0.11863154312711088
credit,400,attr_val,261,65,score,0.145,0.030040388987952665,0.1284086275655358,0.11863154312711088
credit,400,attr_val,261,65,score,0.1545,0.030040388987952665,0.1284086275655358,0.11863154312711088
credit,400,attr_val,258,64,score,0.00746,0.003203315076935928,0.05633543304356498,0.026737191006894083
credit,400,attr_val,258,64,score,0.0146,0.003203315076935928,0.05633543304356498,0.026737191006894083
credit,400,attr_val,258,64,score,0.146,0.003203315076935928,0.05633543304356498,0.026737191006894083
credit,400,attr_val,258,64,score,0.1546,0.003203315076935928,0.05633543304356498,0.026737191006894083
credit,400,attr_val,252,63,score,0.00747,0.009958160259739572,0.10001106498603689,0.15345697702754346
credit,400,attr_val,252,63,score,0.0147,0.009958160259739572,0.10001106498603689,0.15345697702754346
credit,400,attr_val,252,63,score,0.147,0.009958160259739572,0.10001106498603689,0.15345697702754346
credit,400,attr_val,252,63,score,0.1547,0.009958160259739572,0.10001106498603689,0.15345697702754346
credit,400,attr_val,273,68,score,0.00748,0.014453764020967414,0.11408413217772803,0.23115532558644386
credit,400,attr_val,273,68,score,0.0148,0.014453764020967414,0.11408413217772803,0.23115532558644386
credit,400,attr_val,273,68,score,0.148,0.014453764020967414,0.11408413217772803,0.23115532558644386
credit,400,attr_val,273,68,score,0.1548,0.014453764020967414,0.11408413217772803,0.23115532558644386
credit,400,attr_val,256,64,score,0.00749,0.025150702548734336,0.14942390699831085,0.2545999207157637
credit,400,attr_val,256,64,score,0.0149,0.025150702548734336,0.14942390699831085,0.2545999207157637
credit,400,attr_val,256,64,score,0.149,0.025150702548734336,0.14942390699831085,0.2545999207157637
credit,400,attr_val,256,64,score,0.1549,0.025150702548734336,0.14942390699831085,0.2545999207157637
german,190,attr_val,78,41,score,0.0070,0.06798398517237407,0.26968355934888655,0.0
german,190,attr_val,78,41,score,0.010,0.06798398517237407,0.26757645270871966,0.0
german,190,attr_val,78,41,score,0.10,0.06625320150164273,0.26627189347293717,0.0
german,190,attr_val,78,41,score,0.150,0.06587959126032697,0.2653625423814499,0.0
